longitude\tlatitude\tspeed
-122.682107\t45.610002\t19.36
-122.682107\t45.610002\t19.36
-122.682457\t45.609837\t6.8
-122.682457\t45.609837\t6.8
-122.682908\t45.60972\t7.4
-122.682908\t45.60972\t7.4
-122.683315\t45.60975\t6.2
-122.683315\t45.60975\t6.2
-122.683743\t45.609898\t7.6
-122.683743\t45.609898\t7.6
-122.684238\t45.610093\t8.8
-122.684238\t45.610093\t8.8
-122.684763\t45.610292\t6.28
-122.684763\t45.610292\t9.2
-122.685232\t45.610473\t8.2
-122.685232\t45.610473\t8.2
-122.685642\t45.610635\t7.2
-122.685642\t45.610635\t7.2
-122.685883\t45.610762\t4.8
-122.685883\t45.610762\t4.8
-122.685918\t45.610962\t4.4
-122.685918\t45.610962\t4.4
-122.68565\t45.611262\t7.4
-122.68565\t45.611262\t7.4
-122.685418\t45.611522\t6.4
-122.685418\t45.611522\t6.4
-122.685317\t45.611633\t2.8
-122.685317\t45.611633\t2.8
-122.685047\t45.611958\t8.4
-122.685047\t45.611958\t8.4
-122.684797\t45.612262\t7.6
-122.684797\t45.612262\t7.6
-122.684715\t45.61236\t2.4
-122.684715\t45.61236\t2.4
-122.684542\t45.61258\t5.6
-122.684542\t45.61258\t5.6
-122.684453\t45.61269\t2.6
-122.684453\t45.61269\t2.6
-122.684257\t45.612937\t6.4
-122.684257\t45.612937\t6.4
-122.684005\t45.613258\t8
-122.684005\t45.613258\t8
-122.683915\t45.613375\t2.8
-122.683915\t45.613375\t2.8
-122.683737\t45.613607\t6
-122.683737\t45.613607\t6
-122.683477\t45.613937\t8.2
-122.683477\t45.613937\t8.2
-122.683288\t45.614175\t5.8
-122.683288\t45.614175\t5.8
-122.683205\t45.61427\t2.4
-122.683205\t45.61427\t2.4
-122.682882\t45.614273\t5.4
-122.682882\t45.614273\t5.4
-122.682335\t45.614047\t9.8
-122.682335\t45.614047\t9.8
-122.681715\t45.613797\t11
-122.681715\t45.613797\t11
-122.681132\t45.613567\t10.2
-122.681132\t45.613567\t6.38
-122.680615\t45.613407\t8.6
-122.680615\t45.613407\t8.6
-122.680257\t45.613327\t5.6
-122.680257\t45.613327\t5.6
-122.680112\t45.613107\t5.2
-122.680112\t45.613107\t5.2
-122.680322\t45.61269\t9.8
-122.680598\t45.612265\t10.2
-122.680743\t45.612028\t5.4
-122.680795\t45.611828\t4.67
-122.6804\t45.611642\t8.5
-122.679847\t45.611417\t9.4
-122.679752\t45.61095\t10.8
-122.680043\t45.61035\t14.2
-122.680408\t45.609637\t16.8
-122.680838\t45.608855\t18.4
-122.681322\t45.608023\t20
-122.6818\t45.607133\t21
-122.682228\t45.606175\t22.2
-122.682593\t45.605145\t23.4
-122.682907\t45.604072\t24.2
-122.683227\t45.602953\t25.2
-122.683552\t45.601842\t25
-122.683552\t45.601842\t14.19
-122.68388\t45.600727\t25.2
-122.68388\t45.600727\t0
-122.684207\t45.599622\t24.8
-122.684207\t45.599622\t24.8
-122.68449\t45.598532\t24.4
-122.68449\t45.598532\t24.4
-122.684647\t45.597452\t24
-122.684647\t45.597452\t24
-122.684583\t45.596333\t24.8
-122.684583\t45.596333\t24.8
-122.684282\t45.595212\t25.2
-122.684282\t45.595212\t25.2
-122.683822\t45.594148\t24.4
-122.683822\t45.594148\t24.4
-122.683352\t45.5931\t24.4
-122.683352\t45.5931\t24.4
-122.682875\t45.592038\t24.6
-122.682875\t45.592038\t24.6
-122.682402\t45.590993\t24.2
-122.682402\t45.590993\t24.2
-122.681937\t45.589972\t23.6
-122.681937\t45.589972\t23.6
-122.681472\t45.588932\t24.2
-122.681472\t45.588932\t24.2
-122.680995\t45.587883\t24.2
-122.680995\t45.587883\t24.2
-122.680508\t45.58681\t25
-122.680508\t45.58681\t25
-122.680017\t45.58572\t25.2
-122.680017\t45.58572\t25.2
-122.679515\t45.584635\t25.2
-122.679515\t45.584635\t25.2
-122.679085\t45.583527\t25.2
-122.679085\t45.583527\t25.2
-122.678778\t45.582395\t25.4
-122.678778\t45.582395\t25.4
-122.67868\t45.581245\t25.6
-122.67868\t45.581245\t25.6
-122.678682\t45.580095\t25.2
-122.678682\t45.580095\t25.2
-122.678695\t45.57896\t25
-122.678695\t45.57896\t25
-122.678705\t45.577862\t24.2
-122.678705\t45.577862\t24.2
-122.678708\t45.576732\t25
-122.678708\t45.576732\t25
-122.678737\t45.575612\t24.6
-122.678737\t45.575612\t24.6
-122.678778\t45.57453\t23.8
-122.678778\t45.57453\t23.8
-122.6788\t45.573455\t23.8
-122.6788\t45.573455\t23.8
-122.678808\t45.572375\t23.8
-122.678808\t45.572375\t23.8
-122.678812\t45.571292\t23.8
-122.678812\t45.571292\t23.8
-122.678792\t45.570212\t24
-122.678792\t45.570212\t24
-122.678768\t45.56914\t23.6
-122.678768\t45.56914\t23.6
-122.67877\t45.56809\t23
-122.67877\t45.56809\t23
-122.67878\t45.567043\t23.2
-122.67878\t45.567043\t23.2
-122.678787\t45.565972\t23.6
-122.678787\t45.565972\t23.6
-122.678802\t45.56489\t23.8
-122.678802\t45.56489\t23.8
-122.67879\t45.563797\t24.2
-122.67879\t45.563797\t24.2
-122.678757\t45.562702\t24
-122.678757\t45.562702\t24
-122.678717\t45.561635\t23.6
-122.678717\t45.561635\t23.6
-122.678708\t45.560573\t23.4
-122.678708\t45.560573\t23.4
-122.678718\t45.559493\t23.8
-122.678718\t45.559493\t23.8
-122.678733\t45.558433\t23.4
-122.678733\t45.558433\t23.4
-122.67874\t45.557377\t23.2
-122.67874\t45.557377\t23.2
-122.678752\t45.556322\t23.2
-122.678752\t45.556322\t23.2
-122.678767\t45.555248\t23.8
