longitude\tlatitude\tspeed
-122.566028\t45.478885\t0
-122.565995\t45.477675\t21.84
-122.384445\t45.378407\t0
-122.383515\t45.377697\t21.2
-122.572005\t45.409075\t8.44
-122.566802\t45.436948\t0
-122.567175\t45.437968\t23.2
-122.675637\t45.526358\t29.4
-122.675628\t45.526133\t4.4
-122.744233\t45.423295\t0
-122.744227\t45.422075\t26.8
-122.786923\t45.473482\t0
-122.787727\t45.474452\t24.6
-122.659682\t45.498133\t0
-122.659308\t45.49718\t20.64
-122.813403\t45.622995\t0
-122.815782\t45.624763\t26.8
-122.752115\t45.567922\t0
-122.751103\t45.567238\t21.6
-122.750887\t45.567095\t0
-122.749752\t45.566328\t24.4
-122.657697\t45.494257\t0
-122.657185\t45.493373\t21
-122.640267\t45.512105\t35.8
-122.640803\t45.512103\t8.2
-122.768625\t45.439565\t0
-122.769848\t45.44017\t23.2
-122.748963\t45.405093\t0
-122.699938\t45.463025\t26.8
-122.663368\t45.525322\t0
-122.633447\t45.53153\t0
-122.632522\t45.532555\t27
-122.801625\t45.490957\t30.4
-122.801608\t45.490625\t0.82
-122.578995\t45.460335\t36.2
-122.578992\t45.460842\t11.2
-122.640667\t45.475468\t0
-122.640877\t45.476367\t20.2
-122.66527\t45.525657\t0
-122.565583\t45.525067\t0
-122.565595\t45.524012\t23.2
-122.572027\t45.451185\t0
-122.572348\t45.452223\t23.4
-122.761575\t45.434743\t0
-122.760618\t45.433803\t25.4
-122.709537\t45.457573\t23.6
-122.743938\t45.437743\t0
-122.743537\t45.438838\t25
-122.753608\t45.506108\t0
-122.755012\t45.505982\t22
-122.84069\t45.507255\t21.42
-122.425975\t45.503958\t33.8
-122.42595\t45.504295\t6.43
-122.42617\t45.503493\t27.25
-122.769698\t45.50647\t0
-122.77137\t45.506752\t23.51
-122.719585\t45.507418\t0
-122.721002\t45.507765\t23.2
-122.70083\t45.514147\t25.6
-122.722703\t45.50836\t0
-122.723973\t45.508953\t23.6
-122.726465\t45.509642\t0
-122.727933\t45.50963\t23
-122.660462\t45.500297\t0
-122.565182\t45.52406\t3.08
-122.56516\t45.525242\t26
-122.566047\t45.479307\t0
-122.566012\t45.4781\t26.57
-122.564385\t45.533347\t0
-122.564103\t45.534467\t24.6
-122.690415\t45.535167\t0
-122.639542\t45.470482\t0
-122.639782\t45.471503\t22.6
-122.68913\t45.512277\t0
-122.689377\t45.513305\t23
-122.678912\t45.476935\t3.29
-122.678682\t45.475675\t28
-122.745422\t45.40138\t0
-122.745808\t45.400327\t24.1
-122.801555\t45.491013\t30.4
-122.801655\t45.49071\t0.41
-122.801583\t45.490993\t31.4
-122.801645\t45.490952\t1.2
-122.565747\t45.513038\t0
-122.565753\t45.512102\t20.6
-122.565673\t45.518575\t0
-122.565692\t45.517405\t25.6
-122.784635\t45.454648\t0
-122.784643\t45.453428\t22.5
-122.780852\t45.445388\t0
-122.572617\t45.531425\t0
-122.57101\t45.5313\t25.2
-122.769923\t45.431048\t6
-122.84359\t45.504817\t20.62
-122.815607\t45.52205\t0
-122.814267\t45.521547\t23.4
-122.681355\t45.607233\t1.26
-122.680808\t45.608188\t22.6
-122.622165\t45.436943\t0
-122.621\t45.436387\t22
-122.688787\t45.511608\t22
-122.485822\t45.504648\t30.5
-122.52455\t45.48905\t39
-122.524168\t45.488788\t8.2
-122.565092\t45.526845\t0
-122.565068\t45.527878\t22.8
-122.678755\t45.568128\t0
-122.678755\t45.567173\t22.23
-122.824627\t45.525478\t0
-122.82318\t45.524937\t25.6
-122.740603\t45.559493\t22.5
-122.426063\t45.503825\t30.6
-122.426133\t45.503638\t24.8
-122.522838\t45.544207\t0
-122.524555\t45.5444\t26.8
-122.580025\t45.381477\t0
-122.609345\t45.431317\t0
-122.579255\t45.35159\t0
-122.57972\t45.352757\t26.6
-122.678642\t45.582598\t0
-122.678962\t45.583802\t26.8
-122.684338\t45.595527\t0
-122.683805\t45.59424\t24.67
-122.66539\t45.522863\t0
-122.665328\t45.524027\t25.6
-122.678775\t45.568468\t0
-122.67878\t45.567333\t24.8
-122.426088\t45.503795\t29.8
-122.426012\t45.504222\t9.4
-122.426122\t45.50377\t28.6
-122.751165\t45.43992\t31.4
-122.577735\t45.388755\t0
-122.578152\t45.387633\t25.4
-122.828475\t45.499145\t0
-122.858705\t45.565633\t31.4
-122.858617\t45.565733\t2.6
-122.839698\t45.507295\t51
-122.83889\t45.507085\t13.4
-122.561388\t45.544368\t0
-122.561887\t45.543207\t26.8
-122.389465\t45.381925\t0
-122.388235\t45.381173\t25
-122.434797\t45.39078\t0
-122.436032\t45.390365\t21.6
-122.353763\t45.358115\t0
-122.57835\t45.427122\t0
-122.577998\t45.426123\t22.6
-122.338657\t45.303965\t20.2
-122.427677\t45.502888\t25.8
-122.427865\t45.502845\t3.17
-122.427657\t45.502928\t5
-122.641283\t45.451665\t23
-122.82799\t45.49768\t0
-122.678685\t45.476587\t0
-122.678733\t45.477963\t25.17
-122.747995\t45.396465\t1
-122.6988\t45.46366\t0
-122.69765\t45.464248\t22
-122.820537\t45.512125\t20.16
-122.6884\t45.550667\t0
-122.689473\t45.551565\t26
-122.610532\t45.431945\t0
-122.611805\t45.432437\t22.6
-122.74575\t45.563627\t0
-122.746893\t45.564458\t25.4
-122.565758\t45.511443\t5.1
-122.565757\t45.510293\t25.2
-122.728965\t45.509505\t0
-122.730315\t45.509208\t22
-122.57804\t45.345825\t0
-122.578063\t45.347045\t26.8
-122.563713\t45.551717\t4.75
-122.564883\t45.552562\t26
-122.425998\t45.504032\t35.2
-122.425985\t45.50434\t6
-122.42602\t45.504147\t37
-122.426018\t45.504487\t7.2
-122.686987\t45.533663\t0
-122.686722\t45.534755\t24.4
-122.678735\t45.559012\t0
-122.67875\t45.557927\t23.8
-122.600648\t45.36431\t2.4
-122.580775\t45.35676\t0
-122.580678\t45.355623\t25
-122.718517\t45.45346\t0
-122.744728\t45.402235\t0
-122.744422\t45.403375\t25.6
-122.674115\t45.502762\t21.2
-122.74404\t45.434657\t22
-122.728903\t45.509525\t0
-122.56575\t45.55335\t21.6
-122.559027\t45.544242\t0
-122.559447\t45.543283\t22.2
-122.562205\t45.550002\t0
-122.561338\t45.549095\t24
-122.67847\t45.56254\t0
-122.678515\t45.56376\t27
-122.697697\t45.51622\t0
-122.69907\t45.516115\t21.6
-122.64282\t45.446523\t30.4
-122.640322\t45.473925\t0
-122.640557\t45.47493\t22.2
-122.801253\t45.49088\t31
-122.801687\t45.490478\t1.1
-122.56638\t45.50121\t0
-122.566293\t45.500287\t20.6
-122.56505\t45.50505\t0
-122.565045\t45.50627\t27
-122.578512\t45.427502\t22
-122.574143\t45.41527\t0
-122.573733\t45.414095\t26.8
-122.667518\t45.512525\t138.25
-122.668217\t45.512547\t13.5
-122.572658\t45.450987\t0
-122.572273\t45.449873\t25.4
-122.576987\t45.423428\t0
-122.576638\t45.422443\t22.2
-122.567268\t45.43817\t0
-122.567667\t45.439142\t21.9
-122.565098\t45.527238\t4.6
-122.565072\t45.528418\t26.2
-122.562522\t45.541722\t0
-122.562695\t45.494562\t22.21
-122.42768\t45.50293\t30.8
-122.427802\t45.502925\t2
-122.427328\t45.50292\t25.8
-122.427645\t45.502927\t4.4
-122.42769\t45.502927\t3.6
-122.678507\t45.553452\t23.4
-122.577637\t45.422138\t20.63
-122.561817\t45.543468\t0
-122.562177\t45.542578\t20.4
-122.645373\t45.530017\t0
-122.646787\t45.529948\t22
-122.610055\t45.431573\t0
-122.608842\t45.431095\t21.6
-122.578112\t45.347678\t0
-122.578315\t45.348833\t25.6
-122.565132\t45.503535\t22.6
-122.867527\t45.506457\t0
-122.68841\t45.515788\t0
-122.687845\t45.516837\t24.6
-122.730662\t45.509087\t0
-122.732207\t45.508852\t24.8
-122.566098\t45.4822\t22.2
-122.561688\t45.549527\t0
-122.561027\t45.548613\t22.8
-122.502595\t45.542127\t0
-122.500885\t45.542147\t26.6
-122.640302\t45.456853\t0
-122.640548\t45.455797\t23.4
-122.578867\t45.323928\t21.46
-122.675325\t45.50507\t0
-122.63877\t45.530303\t0
-122.640432\t45.530225\t25.6
-122.688663\t45.511423\t0
-122.745503\t45.40113\t0
-122.745907\t45.400053\t24.4
-122.80928\t45.520068\t0
-122.81043\t45.520508\t20.2
-122.739563\t45.558797\t20.8
-122.640328\t45.47347\t0
-122.640093\t45.472453\t22.7
-122.69786\t45.556208\t1.55
-122.67837\t45.544867\t0
-122.677127\t45.544567\t20.4
-122.739793\t45.508592\t23.2
-122.74809\t45.506938\t0
-122.749747\t45.506633\t26.4
-122.59652\t45.53168\t4.52
-122.595205\t45.532357\t25.2
-122.62667\t45.534045\t0
-122.628017\t45.534317\t21.6
-122.753317\t45.568872\t0
-122.754328\t45.569572\t22
-122.669117\t45.537635\t0
-122.668402\t45.536768\t22
-122.799957\t45.613682\t0
-122.801127\t45.614403\t24
-122.752443\t45.568215\t0
-122.751497\t45.567572\t20.2
-122.80524\t45.616783\t26.8
-122.642802\t45.490302\t22.4
-122.565787\t45.473893\t0
-122.565733\t45.47285\t23
-122.583723\t45.377135\t0
-122.582612\t45.37795\t25
-122.57697\t45.423473\t0
-122.576625\t45.422483\t22.2
-122.57729\t45.424355\t0
-122.572465\t45.457497\t0
-122.572133\t45.458682\t26.6
-122.620575\t45.532652\t0
-122.720788\t45.507557\t0
-122.677303\t45.61214\t24.44
-122.639798\t45.530142\t0
-122.638268\t45.53021\t23.8
-122.616973\t45.434705\t0
-122.618363\t45.435353\t21.67
-122.678628\t45.559485\t0
-122.678638\t45.558275\t26.5
-122.799427\t45.500198\t0
-122.75368\t45.506088\t0
-122.757108\t45.505827\t26.5
-122.573047\t45.412018\t22.8
-122.678735\t45.564778\t0
-122.678722\t45.563673\t24.2
-122.642185\t45.480907\t0
-122.641687\t45.479912\t0
-122.642015\t45.480913\t22.6
-122.796058\t45.514688\t0
-122.794773\t45.514213\t22.6
-122.80158\t45.490983\t31.8
-122.801598\t45.490577\t0.79
-122.846448\t45.533653\t0
-122.845223\t45.53309\t22.6
-122.643177\t45.483083\t0
-122.643837\t45.483878\t20.4
-122.561742\t45.529498\t25.6
-122.56515\t45.518222\t25.6
-122.858802\t45.565565\t34.8
-122.858687\t45.56575\t4.6
-122.807527\t45.519\t0
-122.80619\t45.518495\t23.4
-122.777318\t45.507945\t0
-122.775722\t45.507502\t26.6
-122.565107\t45.506903\t0
-122.565167\t45.50794\t22.8
-122.565765\t45.512845\t0
-122.57192\t45.44882\t0
-122.571532\t45.447645\t26.6
-122.666978\t45.46019\t21.6
-122.601078\t45.529355\t0
-122.599717\t45.530085\t26.6
-122.866687\t45.527318\t20.4
-122.564038\t45.503378\t20.2
-122.810813\t45.520662\t0
-122.822017\t45.510848\t21.44
-122.822017\t45.510848\t0
-122.775533\t45.335232\t20.35
-122.775533\t45.335232\t0
-122.6784\t45.470258\t0
-122.679667\t45.469748\t22.8
-122.748023\t45.396515\t21.18
-122.694027\t45.466353\t0
-122.695307\t45.46557\t26.4
-122.673543\t45.501553\t0
-122.673987\t45.502717\t24.14
-122.720832\t45.453633\t3.2
-122.724002\t45.453577\t24.4
-122.743652\t45.418512\t0
-122.743523\t45.419537\t22.4
-122.752482\t45.568282\t0
-122.753477\t45.568957\t21.6
-122.635877\t45.530543\t0
-122.632953\t45.583727\t0
-122.638908\t45.4616\t0
-122.638652\t45.462507\t20.2
-122.858632\t45.565763\t33.6
-122.858632\t45.565763\t0
-122.675163\t45.584097\t0
-122.67872\t45.563003\t0
-122.678678\t45.561885\t24.6
-122.564533\t45.525425\t0
-122.483957\t45.542232\t0
-122.482508\t45.542112\t22.22
-122.783655\t45.510172\t0
-122.782123\t45.509618\t26.8
-122.665158\t45.521417\t0
-122.66511\t45.522462\t23
-122.762345\t45.435962\t0
-122.859245\t45.566063\t33.2
-122.681615\t45.484888\t0
-122.781278\t45.509508\t0
-122.922618\t45.499502\t22
-122.642342\t45.481568\t0
-122.642822\t45.482458\t20.8
-122.565997\t45.491132\t0
-122.566122\t45.490022\t24.4
-122.572087\t45.410388\t0
-122.572502\t45.411545\t26.4
-122.640962\t45.476832\t0
-122.641182\t45.47776\t20.8
-122.72287\t45.453593\t0
-122.721297\t45.453543\t24.4
-122.811198\t45.520828\t0
-122.812432\t45.521367\t22.6
-122.79307\t45.490975\t22
-122.839483\t45.524593\t0
-122.662285\t45.580752\t0.25
-122.572807\t45.45136\t4.55
-122.572423\t45.450205\t26.2
-122.569253\t45.436407\t1.4
-122.578938\t45.45022\t75.02
-122.578938\t45.450347\t2.8
-122.578863\t45.483525\t433.95
-122.578862\t45.483858\t7.4
-122.57896\t45.531893\t113.1
-122.578958\t45.53222\t7.4
-122.714475\t45.454797\t0
-122.713115\t45.455547\t26.8
-122.747662\t45.397237\t5.4
-122.67769\t45.473022\t20.17
-122.67842\t45.47527\t0
-122.678675\t45.476383\t24.8
-122.743782\t45.40788\t0
-122.743773\t45.40897\t23.8
-122.69295\t45.515125\t23.4
-122.6411\t45.44561\t34.75
-122.641423\t45.44557\t3.5
-122.660693\t45.517242\t21.35
-122.78585\t45.461867\t0
-122.785523\t45.460872\t22.6
-122.822247\t45.502753\t21
-122.565143\t45.494722\t0
-122.565105\t45.503552\t0
-122.5651\t45.504697\t25.4
-122.565155\t45.522663\t6.08
-122.565137\t45.523867\t31.8
-122.67711\t45.544558\t21.4
-122.436793\t45.54126\t0
-122.435153\t45.541627\t26.6
-122.557607\t45.547583\t0
-122.559167\t45.547543\t24.2
-122.84265\t45.565227\t0
-122.765227\t45.505945\t0
-122.766718\t45.506077\t23.2
-122.727105\t45.509652\t24.2
-122.91713\t45.499133\t0
-122.91846\t45.49927\t20.8
-122.56563\t45.498762\t21.4
-122.57676\t45.422037\t20.25
-122.687665\t45.50993\t1.03
-122.686763\t45.509095\t23
-122.722248\t45.550682\t0
-122.723488\t45.551093\t21.2
-122.78514\t45.510925\t29.4
-122.843832\t45.504885\t23
-122.56624\t45.488917\t0
-122.566317\t45.487765\t25.4
-122.576618\t45.422423\t0
-122.577832\t45.425903\t22.4
-122.678285\t45.546965\t0
-122.678567\t45.547955\t22.2
-122.687195\t45.530815\t20.2
-122.673262\t45.542375\t0
-122.674102\t45.54318\t22
-122.427652\t45.502912\t31
-122.427723\t45.502917\t1
-122.427513\t45.502893\t27.6
-122.42773\t45.502902\t3.2
-122.762245\t45.435327\t0
-122.761208\t45.434357\t26.8
-122.515682\t45.543247\t0
-122.513975\t45.543052\t26.8
-122.586695\t45.535562\t0
-122.585357\t45.535448\t21
-122.666697\t45.534697\t0
-122.666035\t45.533655\t25.2
-122.426098\t45.50378\t28.2
-122.811593\t45.52098\t0.8
-122.853798\t45.522245\t0
-122.866728\t45.562693\t44
-122.865997\t45.562757\t11.6
-122.611082\t45.431998\t0
-122.609807\t45.431512\t22.4
-122.801645\t45.490933\t32.2
-122.801555\t45.490555\t0.41
-122.687037\t45.518263\t0
-122.686382\t45.519388\t26.6
-122.701973\t45.513598\t0
-122.702938\t45.512877\t21.8
-122.815435\t45.523008\t21.21
-122.561465\t45.544285\t0
-122.561897\t45.543292\t22.8
-122.568072\t45.46465\t0
-122.687022\t45.518223\t0
-122.686443\t45.519372\t27
-122.801218\t45.490933\t31.4
-122.801345\t45.49083\t2.2
-122.739683\t45.508818\t0
-122.665868\t45.522138\t0
-122.666053\t45.521262\t20.4
-122.685353\t45.536\t0
-122.684492\t45.5367\t20.4
-122.69097\t45.553013\t0
-122.731243\t45.44727\t0
-122.732343\t45.446503\t24.2
-122.632815\t45.447577\t31.6
-122.42957\t45.541415\t0
-122.427943\t45.54101\t26.6
-122.726803\t45.552377\t21.6
-122.78631\t45.511328\t0
-122.787662\t45.511822\t23.6
-122.567223\t45.466252\t0
-122.567968\t45.465387\t21.45
-122.641328\t45.477975\t0
-122.641107\t45.47704\t20.8
-122.586973\t45.423727\t0
-122.607733\t45.430792\t0
-122.609222\t45.431402\t26.8
-122.77553\t45.33523\t20.22
-122.77553\t45.33523\t0
-122.721005\t45.453465\t0
-122.719443\t45.453388\t24.2
-122.714197\t45.455127\t0
-122.715415\t45.45446\t24
-122.679005\t45.4823\t0
-122.678992\t45.481122\t26.2
-122.745972\t45.399912\t0
-122.377887\t45.373418\t2.44
-122.513552\t45.41\t0
-122.512227\t45.40989\t20.6
-122.46105\t45.391972\t0
-122.461113\t45.392915\t20.8
-122.47046\t45.397712\t0
-122.537942\t45.546465\t0
-122.536437\t45.546217\t24
-122.427257\t45.502905\t25.6
-122.452058\t45.53947\t0
-122.453632\t45.539575\t24.4
-122.571548\t45.408838\t26.6
-122.816355\t45.522333\t0
-122.81464\t45.521688\t25.17
-122.678772\t45.55438\t0
-122.678783\t45.553175\t26.4
-122.565648\t45.520465\t0
-122.840278\t45.541333\t0
-122.858912\t45.565465\t30.4
-122.858673\t45.565722\t7
-122.776608\t45.507765\t0
-122.774997\t45.507337\t26.8
-122.820885\t45.51178\t0
-122.84383\t45.504865\t0
-122.790835\t45.477972\t0
-122.790233\t45.477152\t20.2
-122.744922\t45.403092\t20.8
-122.785988\t45.470318\t24.93
-122.801633\t45.490948\t30.4
-122.801678\t45.490757\t0.08
-122.93302\t45.500742\t0
-122.934357\t45.500878\t21
-122.81794\t45.522927\t0
-122.816417\t45.52235\t26.8
-122.815435\t45.523002\t3.4
-122.568953\t45.440178\t1.43
-122.568593\t45.439145\t23.4
-122.667695\t45.535928\t0
-122.666925\t45.534997\t23.6
-122.613432\t45.529228\t0
-122.6122\t45.528452\t25.8
-122.674308\t45.543377\t0
-122.640813\t45.475613\t0
-122.570108\t45.443552\t0
-122.569713\t45.442402\t26.2
-122.36891\t45.365155\t0
-122.369803\t45.366033\t23.8
-122.339808\t45.307878\t0
-122.658683\t45.40307\t0
-122.566235\t45.483432\t0
-122.56617\t45.482362\t25.18
-122.701572\t45.556358\t21.75
-122.565775\t45.506517\t0
-122.677802\t45.499872\t20.44
-122.56936\t45.441307\t1.9
-122.568965\t45.440168\t26
-122.813157\t45.385742\t22.6
-122.844063\t45.3694\t0
-122.67856\t45.57069\t5.43
-122.678568\t45.571855\t25.6
-122.768743\t45.506335\t0
-122.770148\t45.506548\t22
-122.56614\t45.482025\t0
-122.566083\t45.480822\t26.4
-122.787792\t45.474518\t0
-122.788618\t45.475473\t24.4
-122.605865\t45.431078\t91
-122.605238\t45.43089\t10
-122.62387\t45.438383\t0
-122.624512\t45.439197\t20.2
-122.578072\t45.386655\t0
-122.577668\t45.387723\t24.4
-122.633552\t45.531418\t0
-122.632805\t45.532217\t21.2
-122.565713\t45.52152\t0
-122.565707\t45.520308\t26.6
-122.851823\t45.417967\t0
-122.851825\t45.416858\t24.4
-122.83167\t45.380427\t0
-122.833007\t45.379778\t25.4
-122.571035\t45.44615\t0
-122.570632\t45.444993\t26.4
-122.686827\t45.524688\t0
-122.686503\t45.523682\t23
-122.852252\t45.498837\t0
-122.982003\t45.518752\t43
-122.981325\t45.518752\t10.6
-122.572252\t45.40236\t0
-122.572695\t45.401197\t26.6
-122.573992\t45.417973\t1.62
-122.573473\t45.419117\t26.6
-122.566208\t45.427458\t0
-122.565787\t45.428073\t23.5
-122.640798\t45.530113\t0
-122.639415\t45.530177\t21.4
-122.688903\t45.512583\t0
-122.801587\t45.490983\t30.2
-122.80163\t45.490663\t0.33
-122.640487\t45.47414\t21.25
-122.842768\t45.505492\t20.57
-122.925907\t45.519827\t0
-122.566055\t45.479615\t0
-122.566013\t45.478395\t24.45
-122.584438\t45.376593\t23.2
-122.577813\t45.425857\t26
-122.569205\t45.463472\t0
-122.568233\t45.464483\t26.8
-122.850672\t45.505332\t0
-122.679028\t45.478292\t22.4
-122.586627\t45.375522\t21.8
-122.66768\t45.536212\t0
-122.742302\t45.508497\t0
-122.801283\t45.49081\t32
-122.801707\t45.490395\t1.4
-122.682337\t45.605902\t0
-122.68267\t45.604912\t22.2
-122.685228\t45.53616\t0
-122.861495\t45.539367\t22.8
-122.744222\t45.411068\t0
-122.74421\t45.409943\t24.8
-122.673247\t45.499448\t0
-122.673277\t45.500378\t20.6
-122.743895\t45.40694\t0
-122.743832\t45.408163\t25.34
-122.565695\t45.518957\t0
-122.565712\t45.517807\t25.2
-122.426112\t45.503712\t31.6
-122.425993\t45.504105\t8.6
-122.400578\t45.5453\t21.02
-122.69562\t45.610525\t0
-122.696947\t45.610928\t22.4
-122.73405\t45.624028\t20.6
-122.948197\t45.50218\t0
-123.011683\t45.520053\t20.6
-123.023763\t45.521918\t0.08
-122.56522\t45.43326\t23.45
-122.565187\t45.43326\t0.75
-122.683387\t45.366123\t0
-122.681803\t45.365937\t24.82
-122.605747\t45.359933\t1.4
-122.626685\t45.533893\t0
-122.62508\t45.53352\t26.4
-122.485493\t45.547523\t20.4
-122.426048\t45.503605\t27.4
-122.83425\t45.49063\t0
-122.832757\t45.490257\t24.8
-122.70935\t45.615765\t21.8
-122.758147\t45.369233\t0
-122.758583\t45.368143\t25
-122.727173\t45.452215\t0
-122.72604\t45.45287\t22.8
-122.693862\t45.466517\t3.63
-122.695065\t45.465765\t25
-122.744282\t45.426047\t25.6
-122.744273\t45.406857\t0
-122.744382\t45.405857\t22.2
-122.565858\t45.47438\t0
-122.565792\t45.473183\t26.6
-122.584415\t45.364272\t20.2
-122.576275\t45.532582\t0
-122.577672\t45.533047\t24
-122.678692\t45.556577\t0
-122.6787\t45.555603\t21.4
-122.559832\t45.546548\t0
-122.560033\t45.547548\t23.1
-122.78757\t45.511565\t0
-122.786298\t45.511097\t22.2
-122.759605\t45.505753\t0
-122.761287\t45.50576\t26
-122.603243\t45.428748\t21.6
-122.784015\t45.449242\t23
-122.673445\t45.500278\t1.98
-122.67343\t45.499113\t25.8
-122.673473\t45.50054\t2.06
-122.67342\t45.499403\t24.8
-122.677967\t45.487953\t2.5
-122.67884\t45.487087\t23.6
-122.56351\t45.536738\t0
-122.563257\t45.537658\t20.4
-122.684565\t45.547892\t0
-122.686552\t45.549357\t22.3
-122.838942\t45.530097\t0.2
-122.79588\t45.514648\t0
-122.794637\t45.514187\t21.8
-122.505302\t45.542353\t0
-122.506832\t45.54244\t23.8
-122.811657\t45.386217\t0
-122.813197\t45.38575\t26
-122.851893\t45.387827\t20.8
-122.826238\t45.472018\t20.6
-122.737238\t45.445127\t6.5
-122.56126\t45.544745\t0
-122.561712\t45.543735\t23.4
-122.577317\t45.424793\t0
-122.577673\t45.425775\t22.2
-122.58234\t45.378692\t0
-122.583303\t45.377857\t23.6
-122.57412\t45.416938\t0
-122.573925\t45.418135\t26.6
-122.767995\t45.583343\t0
-122.573362\t45.337148\t0
-122.57349\t45.3359\t23.17
-122.70027\t45.515362\t20.63
-122.677438\t45.495182\t0
-122.783017\t45.595088\t20.4
-122.686947\t45.533903\t0
-122.68665\t45.534798\t20.4
