longitude\tlatitude\tspeed
-122.848677\t45.48267\t16.8
-122.8476\t45.482998\t18
-122.846635\t45.483232\t16
-122.846123\t45.483327\t8.2
-122.845218\t45.483492\t2.03
-122.844362\t45.483598\t13.6
-122.843377\t45.483693\t15.2
-122.842602\t45.483767\t12.2
-122.84224\t45.483802\t5.6
-122.84211\t45.483812\t0.24
-122.84154\t45.483865\t8.8
-122.84067\t45.483955\t13.6
-122.839622\t45.484062\t16.4
-122.838578\t45.484167\t16.4
-122.837753\t45.484245\t12.8
-122.849408\t45.482578\t6.19
-122.849907\t45.48242\t8
-122.850135\t45.482348\t3.6
-122.850397\t45.482267\t4.8
-122.850895\t45.482112\t8.8
-122.851563\t45.481902\t11.4
-122.852313\t45.481657\t13
-122.853095\t45.481387\t13.4
-122.853893\t45.481158\t13.4
-122.854692\t45.480967\t13
-122.855368\t45.480763\t11
-122.855838\t45.480632\t7.4
-122.855977\t45.480583\t2
-122.856493\t45.480302\t1.6
-122.857215\t45.479973\t13.6
-122.858023\t45.479605\t15
-122.858923\t45.479198\t16.6
-122.859827\t45.478783\t16.6
-122.8607\t45.47837\t16.2
-122.861615\t45.477965\t17
-122.862578\t45.477542\t17.6
-122.863542\t45.477088\t17.8
-122.864468\t45.476672\t16.8
-122.865223\t45.476338\t13.4
-122.865738\t45.476122\t8.8
-122.865998\t45.47602\t4.2
-122.867487\t45.561035\t5.92
-122.867442\t45.561693\t14.4
-122.867397\t45.562165\t10
-122.867397\t45.562332\t3
-122.867695\t45.537308\t5.73
-122.867692\t45.536988\t7
-122.867692\t45.536745\t5.4
-122.801012\t45.49095\t5.53
-122.867057\t45.475568\t6.2
-122.867427\t45.475513\t6
-122.867568\t45.47567\t4.2
-122.867562\t45.475785\t2.6
-122.867522\t45.47648\t3.8
-122.86747\t45.477112\t13.8
-122.867407\t45.477808\t15.4
-122.867365\t45.478555\t16.4
-122.867365\t45.479347\t17.4
-122.867365\t45.480167\t17.8
-122.867333\t45.480963\t17.6
-122.867313\t45.481768\t17.4
-122.867285\t45.482563\t17.4
-122.867248\t45.483337\t17
-122.867187\t45.484103\t16.8
-122.86711\t45.48476\t14.4
-122.867092\t45.485092\t7.4
-122.867103\t45.485825\t0.84
-122.867132\t45.486422\t13.2
-122.867175\t45.487148\t16
-122.867207\t45.48794\t17.4
-122.867205\t45.488715\t17
-122.867178\t45.489365\t14.2
-122.867167\t45.489677\t6.6
-122.867183\t45.490092\t2.3
-122.867152\t45.490662\t12.6
-122.867107\t45.491305\t14.2
-122.867103\t45.491897\t12.8
-122.86709\t45.492245\t7.6
-122.8671\t45.492915\t2.43
-122.867102\t45.493435\t11.4
-122.867085\t45.493782\t7.4
-122.86707\t45.493873\t2
-122.867085\t45.494092\t0.25
-122.867088\t45.494563\t10.6
-122.867077\t45.495127\t12.2
-122.859917\t45.563807\t5.63
-122.860515\t45.563757\t9
-122.860967\t45.563588\t7.8
-122.861108\t45.563323\t5.2
-122.861107\t45.563273\t0.16
-122.861168\t45.563153\t3.4
-122.861622\t45.563103\t8
-122.862373\t45.563113\t12.2
-122.863327\t45.563128\t12.5
-122.864335\t45.563115\t19.25
-122.866107\t45.562827\t13.9
-122.866788\t45.562768\t10
-122.86732\t45.562765\t8
-122.867727\t45.56258\t7.8
-122.867755\t45.562125\t10.4
-122.86775\t45.561517\t13.8
-122.867742\t45.560812\t15.6
-122.867732\t45.560077\t16
-122.867717\t45.559395\t14.6
-122.867713\t45.558912\t9.8
-122.86772\t45.558642\t5.2
-122.867715\t45.558292\t2.2
-122.867722\t45.557723\t13
-122.867718\t45.557018\t15.8
-122.86771\t45.556275\t16.4
-122.867697\t45.555513\t16.8
-122.867677\t45.554733\t17
-122.867657\t45.553977\t16.6
-122.86765\t45.553233\t16.4
-122.867648\t45.551702\t16.9
-122.86765\t45.550918\t17.2
-122.867645\t45.55013\t17.4
-122.867638\t45.549358\t16.8
-122.867642\t45.548607\t16.6
-122.867643\t45.54783\t17.2
-122.86764\t45.547072\t16.4
-122.867637\t45.546432\t13.4
-122.86763\t45.546073\t6.8
-122.867628\t45.545942\t2.2
-122.867628\t45.545852\t0.13
-122.867635\t45.545532\t6.8
-122.867662\t45.545163\t8.2
-122.867675\t45.544968\t4.4
-122.86763\t45.544382\t1.6
-122.867627\t45.54397\t9
-122.867625\t45.543707\t6
-122.867625\t45.543643\t0.28
-122.867635\t45.543417\t4.8
-122.867687\t45.542992\t9.4
-122.867715\t45.542445\t12
-122.867702\t45.541793\t14.2
-122.867702\t45.541193\t13.4
-122.867703\t45.540997\t4.4
-122.733007\t45.518962\t7.66
-122.732172\t45.518775\t13.6
-122.731322\t45.518668\t13.4
-122.730353\t45.518733\t15.2
-122.729445\t45.519023\t15.6
-122.727833\t45.519713\t14
-122.726922\t45.519762\t14.4
-122.724975\t45.519282\t16.1
-122.724088\t45.51897\t15.4
-122.723205\t45.518927\t13.8
-122.722353\t45.519197\t14.4
-122.721713\t45.51972\t15.2
-122.721095\t45.520302\t16.2
-122.720472\t45.520903\t16.4
-122.614673\t45.57079\t0
-122.638563\t45.497795\t5
-122.638463\t45.497788\t1.4
-122.638188\t45.497763\t4.6
-122.637737\t45.497723\t7.2
-122.637182\t45.497673\t8.8
-122.636575\t45.497528\t10
-122.635918\t45.497352\t11
-122.63525\t45.49717\t11.2
-122.634553\t45.497032\t11.2
-122.633805\t45.496938\t11.8
-122.633025\t45.49684\t12.2
-122.632225\t45.496757\t12.6
-122.631455\t45.496733\t11.8
-122.630673\t45.496715\t12.4
-122.629882\t45.49673\t12.2
-122.629127\t45.496783\t11.8
-122.627668\t45.496885\t11.3
-122.627002\t45.496932\t10.4
-122.626342\t45.496978\t10.2
-122.625812\t45.497012\t7.8
-122.624917\t45.497075\t2.4
-122.62427\t45.49712\t10.2
-122.623612\t45.497165\t10.2
-122.62306\t45.497205\t8.2
-122.6228\t45.49722\t3.4
-122.622743\t45.497225\t0.15
-122.622372\t45.497248\t6
-122.622175\t45.49726\t2.4
-122.621537\t45.497308\t1.87
-122.62089\t45.497357\t10.4
-122.620128\t45.497417\t12
-122.61932\t45.497472\t12.8
-122.618487\t45.497488\t10.83
-122.617643\t45.497487\t13.25
-122.616807\t45.497488\t13
-122.615977\t45.497487\t12.8
-122.615203\t45.497487\t12
-122.503145\t45.519122\t7.99
-122.471392\t45.519107\t5.34
-122.414632\t45.50479\t6.51
-122.41456\t45.504792\t1
-122.414298\t45.504795\t4
-122.413745\t45.504803\t8.6
-122.41303\t45.5048\t11.2
-122.412243\t45.504797\t12
-122.764217\t45.508937\t6.64
-122.417635\t45.50475\t5.94
-122.417172\t45.504758\t7.2
-122.41673\t45.50475\t6.8
-122.415655\t45.504773\t3.32
-122.41506\t45.504783\t9.2
-122.650732\t45.522905\t6.93
-122.405427\t45.504772\t9.92
-122.404718\t45.504772\t11
-122.40332\t45.504767\t10.8
-122.40262\t45.504767\t10.8
-122.4019\t45.504785\t11.2
-122.401243\t45.504795\t10
-122.400673\t45.504808\t8.8
-122.400282\t45.504807\t6
-122.400217\t45.504807\t0.11
-122.399952\t45.50486\t4.4
-122.399845\t45.505172\t7.2
-122.399842\t45.505418\t5.4
-122.399895\t45.506138\t2.29
-122.399903\t45.506717\t12.8
-122.40833\t45.50478\t5.34
-122.407598\t45.50478\t11.2
-122.406863\t45.504778\t11.4
-122.40614\t45.504775\t11.2
-122.411432\t45.504795\t11.69
-122.410617\t45.50479\t12.6
-122.409817\t45.504788\t12.4
-122.409062\t45.504785\t11.6
-122.399908\t45.50733\t5.76
-122.399903\t45.507865\t11.6
-122.399897\t45.508067\t4.2
-122.39991\t45.508597\t3
-122.399912\t45.509165\t12.4
-122.399907\t45.509722\t12.2
-122.399893\t45.510078\t7.6
-122.399915\t45.511038\t4.28
-122.399915\t45.511667\t14
-122.39983\t45.512323\t14.4
-122.399615\t45.512918\t13.4
-122.65011\t45.522898\t9.6
-122.649503\t45.52288\t9.4
-122.649162\t45.52287\t4.6
-122.648782\t45.522885\t1.65
-122.648122\t45.52289\t10.2
-122.647465\t45.522887\t10.2
-122.64681\t45.522885\t10.2
-122.646168\t45.522865\t9.8
-122.64576\t45.522853\t5.8
-122.645017\t45.522857\t1.22
-122.644342\t45.522865\t10.4
-122.643807\t45.522863\t7.8
-122.643403\t45.522858\t6.6
-122.642737\t45.522857\t10.4
-122.642017\t45.522858\t14
-122.641448\t45.522843\t7
-122.641167\t45.522832\t5
-122.640793\t45.522843\t1.48
-122.640113\t45.522853\t13.5
-122.63934\t45.522855\t10
-122.638622\t45.52287\t11
-122.637995\t45.522858\t9.4
-122.637585\t45.522848\t6.2
-122.637205\t45.522848\t7.75
-122.636585\t45.522848\t9.6
-122.636012\t45.522862\t7.33
-122.634765\t45.522865\t0
-122.634702\t45.522865\t2
-122.63424\t45.522862\t7.6
-122.633597\t45.522862\t10.2
-122.632802\t45.522862\t12.4
-122.632027\t45.522853\t12
-122.631265\t45.522857\t11.8
-122.417902\t45.50232\t0
-122.417973\t45.502557\t6.6
-122.418013\t45.502795\t4.2
-122.41802\t45.502918\t2.17
-122.418155\t45.503022\t3.4
-122.41842\t45.503012\t5.4
-122.41883\t45.503017\t7.2
-122.419618\t45.503012\t1.86
-122.420192\t45.503007\t8.8
-122.420648\t45.503028\t6.8
-122.42085\t45.503038\t2.8
-122.420937\t45.503043\t1.4
-122.421108\t45.503043\t3
-122.421543\t45.503035\t6.8
-122.422145\t45.503013\t9.4
-122.422807\t45.503\t10.2
-122.462638\t45.519102\t6.4
-122.46203\t45.5191\t9.4
-122.461423\t45.519098\t9.4
-122.460788\t45.519098\t9.8
-122.460133\t45.519097\t10
-122.459502\t45.519098\t9.8
-122.458925\t45.519095\t8.8
-122.458395\t45.519092\t8.2
-122.457843\t45.51909\t8.6
-122.416405\t45.519015\t6.89
-122.415567\t45.519013\t13
-122.414712\t45.519013\t13.2
-122.413927\t45.519015\t12.2
-122.413257\t45.519013\t10.2
-122.484093\t45.519223\t6.15
-122.485093\t45.519215\t2.26
-122.485852\t45.519212\t11.8
-122.486688\t45.519212\t13
-122.630455\t45.522877\t6.56
-122.468965\t45.519103\t6.34
-122.468638\t45.519108\t5
-122.46848\t45.51911\t2.4
-122.457247\t45.519088\t9.28
-122.456665\t45.519087\t9
-122.456097\t45.519083\t8.8
-122.45565\t45.519085\t6.8
-122.455392\t45.519083\t4
-122.45533\t45.519082\t0.16
-122.454953\t45.51908\t6
-122.453927\t45.519077\t7.9
-122.4534\t45.519073\t8.2
-122.452897\t45.519075\t7.8
-122.452408\t45.51907\t7.6
-122.451888\t45.51907\t8
-122.451377\t45.519065\t7.8
-122.45104\t45.519053\t5.2
-122.450393\t45.519063\t1.67
-122.449715\t45.519065\t10.6
-122.493795\t45.519218\t1.8
-122.494375\t45.51921\t9.2
-122.495032\t45.519208\t10
-122.495643\t45.519212\t9.4
-122.49603\t45.519222\t5.4
-122.49665\t45.519213\t1.43
-122.497115\t45.519203\t7.4
-122.497752\t45.519177\t10
-122.498447\t45.519167\t10.6
-122.499045\t45.519183\t9
-122.499493\t45.519218\t6.8
-122.49998\t45.519207\t0.31
-122.500592\t45.519205\t9.8
-122.501343\t45.51921\t11.8
-122.502122\t45.519215\t12
-122.502903\t45.519217\t12
-122.503625\t45.519215\t11
-122.505055\t45.519218\t11.2
-122.50586\t45.519223\t12.4
-122.506668\t45.51922\t12.4
-122.507453\t45.519217\t12
-122.867643\t45.512145\t6.09
-122.867642\t45.511487\t14.8
-122.867635\t45.510705\t17.2
-122.867552\t45.509887\t18.2
-122.86753\t45.509015\t19.2
-122.867528\t45.508123\t19.4
-122.867527\t45.507247\t19.4
-122.86752\t45.50635\t19.8
-122.867513\t45.50544\t19.8
-122.867513\t45.504578\t19
-122.867515\t45.503755\t18
-122.867513\t45.502923\t18.4
-122.867513\t45.501312\t17.6
-122.867465\t45.500575\t16
-122.867412\t45.500075\t10.4
-122.867397\t45.499938\t2.4
-122.867288\t45.499322\t2.96
-122.867292\t45.498723\t13.4
-122.8673\t45.498118\t13
-122.867323\t45.49774\t7.6
-122.867295\t45.49683\t4.12
-122.867297\t45.496492\t7
-122.867297\t45.496307\t3.6
-122.867297\t45.496282\t0.4
-122.801455\t45.488947\t6.25
-122.801387\t45.488665\t6.2
-122.801345\t45.48853\t3
-122.801253\t45.488308\t5.2
-122.80102\t45.487918\t9.2
-122.426772\t45.502283\t5.29
-122.675305\t45.523058\t5.2
-122.675377\t45.522695\t8.4
-122.675545\t45.522312\t6.8
-122.675685\t45.52199\t8.6
-122.675812\t45.521737\t4.6
-122.67597\t45.52148\t6
-122.6762\t45.52117\t7.6
-122.676325\t45.520955\t5
-122.67856\t45.516927\t2.74
-122.678793\t45.516495\t10.2
-122.679237\t45.515685\t8.2
-122.67941\t45.515365\t7.6
-122.679553\t45.515097\t6
-122.679642\t45.514932\t3.6
-122.679672\t45.51489\t0.16
-122.679805\t45.514725\t5
-122.870617\t45.518043\t5.4
-122.870823\t45.517848\t5
-122.870788\t45.517633\t4.8
-122.800633\t45.503963\t5.42
-122.525022\t45.519055\t5.37
-122.524265\t45.519057\t11.8
-122.523515\t45.519058\t11.4
-122.522797\t45.51906\t11
-122.522132\t45.51906\t10.2
-122.521542\t45.519062\t8.6
-122.52126\t45.519062\t3.4
-122.520647\t45.519093\t1.57
-122.519993\t45.51907\t10.2
-122.519275\t45.51907\t11.2
-122.518545\t45.519072\t11.2
-122.517823\t45.519075\t11.2
-122.51712\t45.519078\t10.8
-122.516502\t45.51907\t9
-122.516277\t45.519063\t2.4
-122.51558\t45.519078\t3.1
-122.514842\t45.519083\t11.4
-122.514263\t45.519085\t8.2
-122.795238\t45.510222\t5.31
-122.799838\t45.504285\t10.48
-122.799087\t45.50459\t13.4
-122.798333\t45.50491\t13.6
-122.797003\t45.505817\t14.5
-122.796578\t45.50642\t14.8
-122.7963\t45.507077\t15.2
-122.79606\t45.507692\t13.8
-122.79583\t45.508277\t13.4
-122.79559\t45.508865\t13.4
-122.7954\t45.509317\t9.8
-122.514088\t45.519085\t5.3
-122.514088\t45.519085\t0
-122.514088\t45.519085\t0
-122.51403\t45.519085\t2.67
-122.513558\t45.51909\t8
-122.512915\t45.519093\t10
-122.800643\t45.487648\t5.56
-122.800732\t45.487758\t2.2
-122.80116\t45.488505\t3.68
-122.801272\t45.488992\t10.6
-122.801387\t45.489447\t10
-122.801513\t45.48981\t8.2
-122.801705\t45.490128\t7.4
-122.801645\t45.49036\t5
-122.801393\t45.490568\t6.2
-122.80117\t45.490783\t5.8
-122.698625\t45.52349\t5.61
-122.698512\t45.523473\t0.16
-122.6981\t45.523418\t6.6
-122.697585\t45.523365\t8
-122.697143\t45.523347\t6.8
-122.696445\t45.523318\t2.7
-122.69593\t45.523292\t8
-122.695398\t45.523267\t8.2
-122.69487\t45.523242\t8.2
-122.694432\t45.523218\t6.6
-122.693968\t45.523192\t7.2
-122.693462\t45.523167\t7.8
-122.692978\t45.523142\t7.4
-122.692638\t45.523125\t5.4
-122.69232\t45.523112\t4.8
-122.691875\t45.523088\t7
-122.691395\t45.523065\t7.4
-122.690893\t45.523042\t7.8
-122.690388\t45.523015\t7.8
-122.689917\t45.522992\t7.2
-122.689447\t45.522965\t7.4
-122.689005\t45.52294\t6.6
-122.688652\t45.522923\t5.6
-122.688307\t45.522907\t5.2
-122.68795\t45.522887\t5.6
-122.717968\t45.521598\t8.21
-122.717057\t45.521645\t14
-122.716278\t45.52205\t15.2
-122.715463\t45.522485\t15.8
-122.714327\t45.522605\t18
-122.713248\t45.522627\t16.6
-122.712302\t45.522698\t14.6
-122.711467\t45.522868\t13.6
-122.710655\t45.52312\t13.6
-122.709843\t45.523363\t13.6
-122.70904\t45.523585\t13.4
-122.708123\t45.523795\t15
-122.705947\t45.524017\t17
-122.704807\t45.524055\t17.6
-122.703687\t45.52408\t17.4
-122.702603\t45.524102\t16.6
-122.701692\t45.523953\t14.6
-122.700975\t45.52381\t11.6
-122.70025\t45.523695\t11.2
-122.699518\t45.52359\t11.4
-122.698958\t45.52353\t8.4
-122.620433\t45.555658\t5.42
-122.620432\t45.55538\t6.6
-122.431002\t45.501387\t0
-122.83658\t45.484558\t7.2
-122.836747\t45.484538\t2.2
-122.836747\t45.484538\t0
-122.836747\t45.484538\t0
-122.836747\t45.484538\t0.33
-122.8368\t45.484532\t2.5
-122.837242\t45.484482\t7.4
-122.436798\t45.51904\t10.4
-122.436168\t45.519038\t9.8
-122.435525\t45.519037\t10
-122.434905\t45.519037\t9.4
-122.434427\t45.519035\t7.4
-122.434165\t45.519033\t4
-122.464402\t45.519213\t6.1
-122.465182\t45.519217\t12
-122.465917\t45.519215\t11.4
-122.466487\t45.519208\t8.4
-122.466757\t45.519208\t3.8
-122.466808\t45.519207\t0.27
-122.466925\t45.519205\t2
-122.467233\t45.519203\t5
-122.467852\t45.519202\t10
-122.468638\t45.519213\t12.2
-122.447852\t45.519172\t8.03
-122.448837\t45.519175\t15.2
-122.449832\t45.519177\t15.4
-122.450778\t45.519177\t14.6
-122.451665\t45.519178\t13.6
-122.453218\t45.519185\t11.9
-122.453895\t45.519183\t10.6
-122.454593\t45.519188\t10.6
-122.455255\t45.51919\t10.2
-122.45589\t45.519192\t10
-122.456568\t45.519193\t10.4
-122.457285\t45.519195\t11.2
-122.457995\t45.519198\t10.8
-122.458685\t45.519198\t10.8
-122.45937\t45.5192\t10.6
-122.51229\t45.519097\t9.4
-122.511932\t45.519098\t5
-122.870505\t45.517537\t7.92
-122.87021\t45.517445\t5
-122.870053\t45.517383\t2.6
-122.868413\t45.517737\t0.43
-122.867332\t45.526225\t4.69
-122.47647\t45.519102\t4.4
-122.47589\t45.519112\t2.2
-122.4753\t45.519115\t9
-122.474675\t45.519115\t9.6
-122.474043\t45.519117\t9.8
-122.473383\t45.519115\t10.2
-122.472723\t45.519113\t10.2
-122.472193\t45.519103\t8.2
-122.687597\t45.52287\t5.97
-122.687238\t45.522853\t5.6
-122.68691\t45.52285\t5
-122.686605\t45.522858\t4.6
-122.68627\t45.522872\t5.2
-122.685908\t45.52288\t5.6
-122.685595\t45.522883\t4.8
-122.68547\t45.522885\t0.3
-122.685137\t45.522887\t5.2
-122.684728\t45.522892\t6.4
-122.684408\t45.522897\t4.8
-122.683638\t45.522913\t2
-122.683435\t45.522913\t3
-122.683273\t45.522915\t0.65
-122.682977\t45.522923\t4.6
-122.682613\t45.52293\t5.6
-122.682212\t45.522945\t6.2
-122.681788\t45.522958\t6.6
-122.681413\t45.52296\t5.6
-122.681137\t45.522963\t4.4
-122.680788\t45.522973\t5.4
-122.680343\t45.522987\t6.8
-122.679853\t45.522998\t7.6
-122.679423\t45.523012\t6.6
-122.679067\t45.523013\t5.6
-122.67871\t45.523\t5.4
-122.521003\t45.519068\t5.65
-122.520173\t45.519075\t12.6
-122.519312\t45.519075\t13.4
-122.518443\t45.519078\t13.4
-122.5176\t45.519083\t13
-122.522272\t45.519162\t6.63
-122.523063\t45.519157\t12.4
-122.523937\t45.519152\t13.6
-122.524812\t45.519148\t13.4
-122.525642\t45.519143\t12.8
-122.526468\t45.519138\t12.8
-122.527323\t45.519132\t13.2
-122.528172\t45.519133\t10.83
-122.52886\t45.51913\t12.75
-122.529323\t45.51913\t6.6
-122.529498\t45.519135\t2.2
-122.529512\t45.519135\t6.44
-122.529513\t45.519135\t0
-122.529683\t45.519137\t3.75
-122.53051\t45.519128\t2.76
-122.53128\t45.519123\t12
-122.532117\t45.519122\t13
-122.532857\t45.519118\t11
-122.533363\t45.519123\t7.2
-122.53353\t45.519127\t2
-122.534888\t45.519103\t3.8
-122.535823\t45.519098\t14.4
-122.536665\t45.519097\t12.6
-122.537285\t45.5191\t9
-122.537525\t45.5191\t2.8
-122.538345\t45.519078\t0.84
-122.539167\t45.519073\t13.2
-122.54008\t45.519072\t14
-122.541747\t45.519058\t12.6
-122.542288\t45.519053\t7.8
-122.4121\t45.519012\t7.4
-122.411855\t45.519002\t3.6
-122.411697\t45.519\t2.6
-122.411132\t45.519003\t9
-122.410335\t45.519007\t12.4
-122.409495\t45.519008\t13
-122.408683\t45.519008\t12.4
-122.407905\t45.519007\t12
-122.407168\t45.519005\t11.4
-122.406422\t45.519007\t11.6
-122.405603\t45.519005\t12.8
-122.404775\t45.519007\t12.8
-122.403945\t45.519005\t12.8
-122.403132\t45.519002\t12.4
-122.402345\t45.519003\t12.2
-122.4017\t45.518997\t9.8
-122.401405\t45.518987\t4.2
-122.401178\t45.518995\t1.27
-122.40053\t45.519003\t10.2
-122.399727\t45.519003\t12.4
-122.399003\t45.518998\t11
-122.398675\t45.518997\t4.8
-122.398533\t45.518955\t3
-122.398515\t45.518635\t6
-122.398508\t45.518167\t1.77
-122.398495\t45.517623\t12
-122.398483\t45.516988\t14
-122.398485\t45.516365\t13.6
-122.398553\t45.515963\t8.2
-122.398607\t45.51563\t1.9
-122.398722\t45.515133\t11.2
-122.398913\t45.514573\t12.6
-122.620433\t45.55605\t4.93
-122.620433\t45.555785\t5.2
-122.616013\t45.470412\t0
-122.616028\t45.469938\t8.4
